region,date,mean,median,lower_90,upper_90,lower_50,upper_50
GA,2020-04-10,0.9796298670411369,0.9829294757584041,0.9023780651505637,1.0506786648817505,0.9023780651505637,1.0506786648817505
GA,2020-04-11,0.9817216426942553,0.9848091325092508,0.9151319990364583,1.06259762890763,0.9151319990364583,1.06259762890763
GA,2020-04-12,0.9817900559456556,0.9845372525555773,0.9030760616723494,1.0540872447898888,0.9030760616723494,1.0540872447898888
GA,2020-04-13,0.9803070903352307,0.9828296204118195,0.9056305738280013,1.0513499531460286,0.9056305738280013,1.0513499531460286
GA,2020-04-14,0.9797308634081232,0.9834979058833135,0.9054590681558118,1.050295468285796,0.9054590681558118,1.050295468285796
GA,2020-04-15,0.9788093782357953,0.9825746591313441,0.9019098871181531,1.0387238661438098,0.9019098871181531,1.0387238661438098
GA,2020-04-16,0.9788617327151323,0.9816740873707183,0.9053634771435274,1.0482267744470708,0.9053634771435274,1.0482267744470708
GA,2020-04-17,0.9786087728464379,0.9829667011474554,0.9058092115492606,1.0469276741620033,0.9058092115492606,1.0469276741620033
GA,2020-04-18,0.9793816061454964,0.9827762190016807,0.9045991299306201,1.043142347530655,0.9045991299306201,1.043142347530655
GA,2020-04-19,0.9811839802311728,0.9833607137801447,0.903531802081953,1.0395999815057424,0.903531802081953,1.0395999815057424
GA,2020-04-20,0.9826479659109473,0.9844438547921721,0.9176100072216153,1.0545285674684908,0.9176100072216153,1.0545285674684908
GA,2020-04-21,0.9823078226328209,0.984431219861874,0.9063775122526765,1.0486620910622941,0.9063775122526765,1.0486620910622941
GA,2020-04-22,0.9825538351443156,0.9847563192352382,0.9113063198001687,1.053054219011204,0.9113063198001687,1.053054219011204
GA,2020-04-23,0.9833296650659716,0.9852477465264045,0.9111521421266258,1.0522620739564175,0.9111521421266258,1.0522620739564175
GA,2020-04-24,0.9846972228984081,0.9859222924366189,0.9200170970860679,1.0544578980350316,0.9200170970860679,1.0544578980350316
GA,2020-04-25,0.9840755072264653,0.9858653355196974,0.9189481799175844,1.0416492930084928,0.9189481799175844,1.0416492930084928
GA,2020-04-26,0.9847096744101985,0.9858342292751092,0.9256208727445748,1.0557251229901807,0.9256208727445748,1.0557251229901807
GA,2020-04-27,0.9839293511015288,0.9858896337844609,0.9110708284628283,1.0391117174903999,0.9110708284628283,1.0391117174903999
GA,2020-04-28,0.9836046349360615,0.9860729210077424,0.9211251226526527,1.0481341493856995,0.9211251226526527,1.0481341493856995
GA,2020-04-29,0.9825495979627848,0.9859021821649698,0.9107051963883069,1.0527865804146719,0.9107051963883069,1.0527865804146719
GA,2020-04-30,0.9823119754485193,0.9850091209673536,0.907135446012157,1.0498958947982164,0.907135446012157,1.0498958947982164
GA,2020-05-01,0.9825134925045734,0.9860957042078533,0.9110745061162476,1.0489469163388774,0.9110745061162476,1.0489469163388774
GA,2020-05-02,0.9846740813176077,0.9875350025401604,0.9126348268112,1.0519711919409107,0.9126348268112,1.0519711919409107
GA,2020-05-03,0.9860584817465252,0.9877115426285634,0.9061419036109882,1.046912220787371,0.9061419036109882,1.046912220787371
GA,2020-05-04,0.9874746704094753,0.98831686016031,0.9186648296770776,1.0507560080001856,0.9186648296770776,1.0507560080001856
GA,2020-05-05,0.9885282396848531,0.9886257282988432,0.9176638419505412,1.0605098652937506,0.9176638419505412,1.0605098652937506
GA,2020-05-06,0.9892271303058813,0.9892648399483348,0.9100391027426985,1.0522970029242764,0.9100391027426985,1.0522970029242764
GA,2020-05-07,0.9902858782846011,0.9903097128391409,0.9168095182759822,1.0669610704622012,0.9168095182759822,1.0669610704622012
GA,2020-05-08,0.9912238164309879,0.9913221012591162,0.912806562617485,1.06540992017604,0.912806562617485,1.06540992017604
GA,2020-05-09,0.9925503103481046,0.9927878524777449,0.9160460974518296,1.0663539074235722,0.9160460974518296,1.0663539074235722
GA,2020-05-10,0.9944458078726833,0.9933252406778738,0.9202840587695154,1.070225204105692,0.9202840587695154,1.070225204105692
GA,2020-05-11,0.9959456713170521,0.9949548830627111,0.9216928714449338,1.0789821012754666,0.9216928714449338,1.0789821012754666
GA,2020-05-12,0.9971984107009849,0.9960680626479249,0.9034477229307696,1.067953522405688,0.9034477229307696,1.067953522405688
GA,2020-05-13,0.9983510594252032,0.9960648786063768,0.918965900767491,1.0803513961157212,0.918965900767491,1.0803513961157212
GA,2020-05-14,0.9983996177610677,0.9960771879961627,0.9233560881353253,1.0822285665211542,0.9233560881353253,1.0822285665211542
GA,2020-05-15,0.9979354291527621,0.9962073163834526,0.905596297800861,1.0735665627839,0.905596297800861,1.0735665627839
GA,2020-05-16,0.9984354808909482,0.9965379824437692,0.9146554031049045,1.091863595181083,0.9146554031049045,1.091863595181083
GA,2020-05-17,0.9980760806219481,0.9964469964592709,0.9209454885345671,1.0919325736843162,0.9209454885345671,1.0919325736843162
GA,2020-05-18,0.9977095138129733,0.9964375989467156,0.9158249377582997,1.0929136297332718,0.9158249377582997,1.0929136297332718
GA,2020-05-19,0.995801348335055,0.9963082375210672,0.9075409805985021,1.0933321956763467,0.9075409805985021,1.0933321956763467
GA,2020-05-20,0.9940548839841716,0.9940264468158857,0.8919857610140167,1.0892299363908167,0.8919857610140167,1.0892299363908167
